HOUSEID	AVGVEHS	CENSUS_D	CENSUS_R	DRVRCNTC	HHCHILD	HHCOMP	HHINCOME	HHR_SEX	HHSIZEC	LIF_CYC	POORC	TOTCOST	TOTGALS	TOTMILES	URBRUR
011884925	3	5	3	2	8	0	9	2	2	02	3	1627.781941	1255.715684	26286.49299	2
011884970	4	5	3	2	8	0	9	1	2	02	3	2839.627592	2225.878475	45871.68175	1
011885016	2	9	4	3	2	1	9	1	4	06	3	1888.787235	1318.365652	26598.01517	1
011885025	1	3	2	1	6	0	-9	1	1	09	-9	207.6715848	161.9884162	1692.554937	1
011885212	2	3	2	2	9	0	9	1	2	10	3	945.1413454	715.3698214	13671.84056	1
011885294	2	4	2	2	8	0	9	2	2	02	3	3016.248125	2159.025138	36559.94512	1
011885379	2	3	2	2	2	1	9	2	4	06	3	1655.109857	1234.445188	27341.02365	1
011885892	1	2	1	1	9	0	5	2	2	10	3	730.4071337	538.3703835	12303.40982	1
011885904	2	3	2	2	7	0	6	2	2	02	3	866.4895825	646.2268563	11960.82605	1
011885995	1	1	1	1	6	0	7	2	1	09	3	793.2605256	564.1174447	16237.92188	1
011886022	3.378082192	2	1	2	9	0	-9	2	2	02	-9	1104.347688	837.8784688	12810.83213	2
011886031	1.871232877	2	1	2	1	1	7	2	5	04	3	2607.536292	1978.553199	48056.3878	1
011886095	3	7	3	2	2	1	7	2	4	06	3	3047.153767	2425.717337	38224.02757	2
011886198	3	5	3	2	9	0	4	1	2	10	3	5405.229751	4236.050252	78247.13921	1
011886291	5	9	4	4	3	1	9	2	6	04	3	7042.353294	4965.069718	86079.53759	2
011886572	1	8	4	1	5	0	8	2	1	01	3	604.3000301	414.6334773	6952.870395	1
011887047	6	5	3	3	2	1	9	1	5	06	3	10183.2113	7956.651984	159761.5325	2
011887083	3	5	3	2	9	0	7	1	2	10	3	1457.32613	1199.03178	25177.73782	1
011887122	2	2	1	2	9	0	4	1	2	10	3	2113.731463	1603.904391	29001.85222	1
011887298	1	8	4	2	9	0	4	2	2	10	3	366.791692	251.718713	5170.679548	1
011887690	1	4	2	2	9	0	-9	1	2	10	-9	548.8738551	392.8982975	10002.0166	1
011887896	4	3	2	2	9	0	7	2	2	02	3	2617.636925	2026.645457	37372.58333	2
011888008	1	5	3	1	5	0	7	2	1	01	3	525.5550556	432.4905396	9624.446332	1
011888549	3	2	1	2	9	0	9	1	2	02	3	1321.020567	1026.499897	22351.0416	1
011888642	2	4	2	3	8	0	5	2	3	10	3	1086.821788	828.6431493	19985.06296	1
011888781	3	3	2	2	9	0	-9	1	2	10	-9	677.9878877	513.186545	9202.593151	1
011889706	1	8	4	2	9	0	7	2	2	10	3	333.6954995	224.6985817	3465.499714	1
011889827	3	9	4	2	9	0	6	2	2	10	3	4428.719533	3086.982448	53516.40722	1
011890168	1	1	1	1	2	1	3	2	5	06	1	1034.215149	783.8033164	21566.97589	1
011890195	2	9	4	2	9	0	7	2	3	10	3	1254.715839	980.84498	16877.59129	1
011890373	4	1	1	3	9	0	8	1	3	10	3	2660.913613	1959.819451	44954.91455	2
011890458	2	5	3	1	5	0	2	2	1	01	1	437.8370217	339.5183633	9759.155052	2
011890494	2	5	3	2	9	0	7	1	2	10	3	659.9759383	511.4328448	11533.2812	2
011890663	4	5	3	2	2	1	9	2	4	06	3	919.0972363	802.2694708	13000.16454	1
011890690	3	7	3	3	1	1	7	2	5	04	3	1449.1021	1153.676905	25486.79866	1
011890720	1	9	4	1	6	0	2	2	1	01	1	126.1217492	87.80583902	1262.43433	1
011891035	4	5	3	2	8	0	8	1	2	10	3	3853.250323	3372.28972	60128.88299	1
011891213	2	9	4	2	2	1	7	1	3	06	3	436.5826682	298.8664593	7971.05413	1
011891745	6	9	4	2	2	1	8	2	6	06	3	5429.43346	4121.748812	73791.48347	2
011892050	2	9	4	1	9	0	4	1	2	10	3	1175.426787	877.8744984	19875.36273	2
011892368	2.789041096	8	4	2	2	1	7	2	5	06	3	1736.567773	1191.733272	18834.38246	1
011892416	2	1	1	2	9	0	9	1	2	10	3	715.1761031	508.6448576	10730.39029	1
011892676	2	1	1	2	2	1	7	2	4	06	3	1054.12076	760.9696927	17423.90423	1
011892733	2	3	2	2	9	0	-9	1	2	02	-9	687.2125187	512.5967565	9089.425841	1
011892836	2.789041096	4	2	2	1	1	7	1	4	04	3	1932.439988	1456.893941	24539.68357	1
011893815	2	8	4	2	1	1	8	2	3	04	3	2443.420367	1901.367461	33443.4828	1
011894054	2	5	3	2	9	0	6	2	2	10	3	735.7145837	596.5741482	13812.12902	2
011894504	3	2	1	2	8	0	9	1	2	02	3	1676.436548	1272.091917	38545.55882	1
011894670	3	5	3	2	2	1	9	1	4	06	3	2933.176667	2413.531284	37166.75652	2
011895015	2	2	1	2	8	0	7	2	4	02	3	1326.382981	1006.483041	20139.71967	1
011895695	1.791780822	2	1	2	8	0	6	2	2	02	3	1040.23882	789.337813	23850.7947	2
011895985	2	9	4	2	8	0	9	2	2	02	3	1695.005037	1180.553674	21694.80236	1
011896058	1.791780822	4	2	2	7	0	6	2	2	02	3	1408.905638	1108.202899	32599.35631	2
011896302	2	4	2	2	1	1	9	1	3	06	3	948.9325366	679.2724346	19702.9113	1
011896553	1	1	1	1	6	0	4	1	1	09	3	349.8058241	252.536626	5951.580118	1
011896580	3	4	2	3	2	1	9	2	4	06	3	2205.139053	1623.465956	34515.46432	1
011896889	2	3	2	2	9	0	8	2	2	10	3	922.0839862	697.9315985	12992.82118	2
011897082	2	4	2	2	2	1	9	2	5	04	3	2287.875598	1637.714306	21115.03069	2
011897185	2	5	3	4	7	0	8	1	5	08	3	1294.12675	953.5634377	21176.62204	1
011897215	3	3	2	3	8	0	7	1	3	10	3	3501.133465	2730.353411	46834.74287	2
011897390	2	5	3	2	8	0	5	2	2	02	3	425.2942451	313.1734649	4305.24925	1
011897523	1	9	4	1	6	0	8	2	1	09	3	723.7442161	505.1802932	9510.341529	1
011897617	2	2	1	2	9	0	4	1	2	10	3	615.4967195	482.0672928	5967.772271	1
011897635	1	5	3	1	3	1	5	2	3	07	3	537.6887595	396.3149253	9130.090812	2
011897680	1	9	4	1	2	1	1	2	3	03	1	372.9680429	259.9691633	5881.287159	1
011897756	0	9	4	1	5	0	4	2	1	01	3	0	0	0	1
011897822	2	7	3	2	8	0	8	2	2	02	3	2241.372879	1744.827095	25691.1791	1
011898043	1.684931507	3	2	2	7	0	6	1	2	07	3	1040.164876	811.1694738	27824.96396	2
011898315	6	3	2	4	3	1	7	2	6	04	3	6841.304291	5180.784603	107704.5617	2
011898771	0	5	3	0	6	0	2	2	1	09	1	0	0	0	2
011899107	3	2	1	3	7	0	9	2	3	02	3	1432.07835	1130.420979	27851.09959	1
011899198	2.789041096	3	2	1	5	0	9	1	1	06	3	2309.196324	1648.796822	32450.10257	1
011899723	1	9	4	1	5	0	6	1	1	01	3	1248.108886	869.4612481	14835.75344	1
011899929	4	9	4	3	1	1	9	2	4	04	3	1927.314198	1343.33716	25933.33318	1
011900209	2	7	3	2	8	0	8	2	2	02	3	1404.336159	1117.990716	21283.32051	1
011900254	4	3	2	2	8	0	9	2	2	08	3	3209.440746	2291.564004	49728.70499	1
011900496	0	6	3	1	6	0	-9	2	1	09	-9	0	0	0	1
011900629	2	9	4	2	7	0	4	2	2	02	2	834.7708964	571.7045651	12454	1
011901073	3	8	4	3	8	0	7	1	3	08	3	2007.662589	1377.174842	36914.58196	1
011901206	2	4	2	2	7	0	9	2	2	02	3	1876.653662	1430.754996	23977.94843	1
011901242	2	8	4	2	2	1	7	2	5	04	3	1573.485428	1079.31311	26265.64075	1
011901327	1.769863014	3	2	2	8	0	8	2	2	02	3	1609.152361	1148.950706	22787.87538	1
011901345	0	3	2	1	4	0	7	1	1	01	3	0	0	0	1
011901617	2	6	3	4	8	0	2	2	4	08	1	877.9615316	691.6720142	15502.80318	2
011901653	1.873972603	3	2	3	7	0	-9	1	3	02	-9	1694.203244	1282.24139	28549.38232	1
011902276	2	3	2	2	1	1	9	2	4	04	3	266.3996366	207.6036935	4195.427956	1
011902306	3.950684932	3	2	2	8	0	9	2	2	02	3	2312.639319	1750.372292	37920.80962	1
011902623	0	6	3	2	3	1	1	2	3	03	1	0	0	0	1
011902641	1	4	2	1	6	0	7	2	1	09	3	15.41372517	10.923906	184	1
011902771	2	2	1	2	9	0	5	2	2	10	3	461.4529736	350.2153288	5526.283564	1
011902847	1.876712329	6	3	2	9	0	7	2	2	10	3	1568.857592	1247.933683	26911.47501	1
011903527	1	3	2	1	9	0	5	1	2	10	3	486.9822725	347.7257787	7294.145599	1
011903901	2	5	3	2	9	0	7	2	2	10	3	645.6282159	475.7591934	9263.597852	1
011903929	1	2	1	1	9	0	-9	2	2	10	-9	339.6968351	257.7844992	5202.927374	1
011903992	2	5	3	2	3	1	3	2	4	06	1	3168.115359	2455.149478	47287.71396	2
011904252	2	5	3	2	2	1	8	2	4	06	3	1399.952995	1097.49677	21464.82291	1
011904337	1	9	4	1	6	0	7	2	1	09	3	124.6847121	87.01178008	2150.401013	1
011904355	1	2	1	1	6	0	5	2	1	09	3	386.6523155	293.4135208	5844.82619	2
011904391	3	8	4	2	9	0	5	2	2	10	3	1511.790694	1056.342828	15523.05413	2
011904430	1	5	3	2	1	1	7	1	3	04	3	1935.114556	1591.922685	30822.08059	1
011904551	1	3	2	2	1	1	9	2	4	04	3	751.7884105	536.7912264	10400.3248	1
011905053	2	8	4	2	2	1	7	1	5	04	3	2173.804842	1462.740452	30836.96511	2
011905240	2	3	2	2	2	1	3	2	5	06	1	705.4727975	533.8987837	8416.214891	1
011905370	3	3	2	3	3	1	8	2	6	04	3	4089.927484	3095.377349	56772.72318	1
011905615	1	5	3	1	3	1	4	2	3	05	2	798.3069775	625.7934898	13234.74273	1
011905642	0	9	4	0	6	0	2	2	1	01	1	0	0	0	1
011905884	1.706849315	5	3	2	9	0	-9	1	2	10	-9	880.7116614	690.5120553	15630.85763	1
011906078	2	3	2	1	5	0	8	1	1	01	3	539.6200174	420.8269555	9662.686277	2
011906331	1	5	3	1	6	0	7	2	1	09	3	71.71191109	58.92406167	1362.615143	1
011906742	1	8	4	1	5	0	4	2	1	09	3	833.8646105	561.1081329	15071.49001	1
011907020	2	3	2	2	1	1	7	2	4	04	3	744.4246863	563.4764516	10195.7823	1
011907048	1	9	4	1	1	1	8	2	2	03	3	935.7080826	651.8709134	13139.1243	1
011907075	1.602739726	8	4	3	2	1	4	2	3	06	2	548.5324469	421.4534618	6466.127137	1
011907196	3	5	3	2	9	0	5	2	2	10	3	1491.583541	1141.025504	20887.4342	1
011907301	4	9	4	2	3	1	7	2	5	06	3	1896.241351	1364.967844	29346.82838	2
011907356	1.789041096	2	1	2	2	1	9	2	4	06	3	1227.586037	961.2745735	21959.15727	1
011907507	3	5	3	2	9	0	3	2	3	10	1	11756.75189	8313.023799	77694.4021	2
011907534	2	1	1	2	9	0	9	2	2	10	3	679.1467302	478.6091286	10595.8088	1
011907981	1	3	2	1	6	0	7	2	1	01	3	296.9194947	231.5757167	4582.28744	1
011908027	2	6	3	2	2	1	7	2	4	06	3	890.735057	720.0563822	13965.56295	1
011908102	2	3	2	2	9	0	6	2	2	10	3	552.456011	430.6911871	7464.118772	1
011908184	3	5	3	1	6	0	8	1	1	10	3	2548.339731	1975.168589	34192.66154	2
011908269	2	9	4	1	8	0	8	1	3	02	3	628.5576197	438.2861524	8039.693567	1
011908997	4	5	3	4	8	0	3	1	4	10	1	1477.583558	1216.180833	25494.0248	1
011909314	1	3	2	1	5	0	8	1	1	01	3	623.2332031	486.0274072	15871.36514	1
011909529	1	2	1	2	9	0	8	1	2	10	3	405.611746	307.7976672	6471.185046	1
011910422	1	8	4	1	5	0	8	2	1	01	3	285.6615233	211.6829104	4464.929907	1
011910954	1	8	4	1	6	0	6	1	1	09	3	336.3146726	249.3312771	2627.735892	1
011911063	3	5	3	2	7	0	9	1	2	02	3	3221.662058	2496.842687	48818.77222	1
011911166	0	9	4	1	5	0	2	1	1	01	1	0	0	0	1
011911175	1	6	3	2	3	1	9	2	5	06	3	643.8407123	501.4981293	12888.60342	2
011911474	2	3	2	2	7	0	9	2	2	02	3	1165.497313	869.285849	21044.19033	1
011911559	1	3	2	1	5	0	7	1	1	09	3	915.7831013	714.1731854	15326.94591	1
011911782	2	6	3	2	8	0	8	2	2	02	3	4473.395875	3489.290085	60738.69267	2
011911988	3	5	3	2	2	1	7	2	4	06	3	1628.216568	1425.494716	34379.34297	2
011912015	2	7	3	2	2	1	6	2	4	06	3	2037.596612	1622.028745	25009.681	2
011912248	3	7	3	3	8	0	5	2	3	08	3	1994.413803	1545.931395	27613.41864	2
011912529	3.057534247	1	1	2	1	1	9	2	4	04	3	1440.502338	1024.469493	20919.34807	1
011912668	4.706849315	5	3	3	8	0	9	2	3	02	3	6177.666649	4843.389986	85984.39976	2
011913245	2	5	3	2	9	0	-9	2	2	10	-9	1280.041425	1052.93171	23076.59186	1
011913807	1	8	4	1	6	0	7	1	1	09	3	384.9507127	264.1326347	6814.442652	1
011914064	4	6	3	2	3	1	9	2	3	08	3	2223.877317	1763.686317	32440.05587	1
011914738	1.789041096	6	3	2	2	1	7	2	5	04	3	1017.252047	809.2627278	17925.34171	2
011914822	2	9	4	2	2	1	7	2	5	04	3	4374.677072	3046.954819	50354.58344	1
011914895	0	9	4	1	7	0	8	2	2	02	3	0	0	0	1
011915182	2	3	2	2	3	1	7	2	5	06	3	1671.530158	1265.097874	26127.0008	1
011915472	1	3	2	2	1	1	9	1	4	04	3	831.5940598	593.7666359	12308.73047	1
011915838	1	5	3	1	4	0	9	1	1	01	3	1942.952982	1700.529877	27655.88124	1
011916406	1.624657534	9	4	1	5	0	9	1	1	01	3	1736.540322	1209.684566	30383.73609	1
011916901	2	9	4	2	9	0	7	2	2	10	3	1120.219891	780.7111623	14881.21072	1
011916992	1	8	4	2	8	0	9	1	2	02	3	430.6687213	319.0540224	6659.920362	1
011917038	1	4	2	2	8	0	6	1	2	02	3	1395.188922	998.6555488	29326.9721	2
011917243	1	5	3	1	5	0	7	2	1	01	3	1371.104384	1062.600674	17355.1291	2
011917382	0	2	1	0	6	0	3	2	1	09	2	0	0	0	1
011917430	2	9	4	2	2	1	7	2	3	06	3	1799.279477	1324.789236	30928.11402	2
011917711	0.956164384	9	4	1	5	0	2	1	1	01	1	930.5307986	648.3992831	8583.29665	1
011917805	0.873972603	9	4	1	4	0	3	2	1	01	2	280.9493156	195.9037871	3475.11479	1
011917896	2	5	3	2	8	0	5	2	2	02	3	677.4177103	499.019566	9513.31889	2
011918213	2	5	3	1	5	0	9	2	1	01	3	889.615326	689.4807107	9125.152841	1
011918343	1	2	1	1	1	1	6	2	2	03	3	311.1859833	236.1435119	6302.416245	1
011918697	2	7	3	2	8	0	7	1	2	10	3	707.5506873	563.4072314	13104.15193	1
011918772	2	4	2	2	8	0	9	2	2	02	3	2155.005106	1542.554847	34119.82074	1
011918802	2	5	3	2	9	0	7	2	2	10	3	390.3873539	321.4735612	4484.957824	1
011918839	2	6	3	1	9	0	-9	2	2	10	-9	1146.505806	832.5205335	18459.55486	1
011919032	2	9	4	2	8	0	9	1	2	02	3	477.6028322	333.3995152	7324.418707	1
011919078	2	1	1	2	7	0	9	2	2	02	3	4919.964259	3593.050807	61992.71214	2
011919201	2	3	2	1	5	0	5	2	1	07	3	1439.971616	1122.980125	23487.03848	1
011919210	1	9	4	1	9	0	8	1	2	10	3	323.2554807	225.3919335	4201.033879	1
011919452	1.956164384	1	1	2	9	0	8	1	2	10	3	1384.704791	1011.313958	20575.88669	2
011919519	2	8	4	1	5	0	7	2	1	09	3	651.3331645	438.5342496	8321.886054	1
011919649	4.789041096	3	2	3	1	1	9	2	5	04	3	8247.394871	5888.5052	131292.0703	2
011919676	2	6	3	2	8	0	5	2	2	02	3	1860.102977	1479.633469	26777.36914	1
011919975	2	5	3	2	1	1	9	2	5	04	3	1690.107713	1380.002397	31777.95861	2
011920403	0	8	4	1	4	0	-9	1	1	01	-9	0	0	0	1
011920494	1	3	2	1	9	0	-9	2	2	10	-9	150.8903284	117.6669167	1615.743869	1
011920935	0.408219178	5	3	2	8	0	3	2	2	02	2	126.8643991	104.4354946	2271.853578	1
011920962	2	4	2	2	8	0	9	1	2	02	3	1810.305913	1287.088041	24177.44477	2
011921192	2	9	4	2	2	1	9	2	3	06	3	2911.387654	2027.889747	42802.80178	1
011921204	1	5	3	1	6	0	-9	1	1	09	-9	295.1264781	242.9616677	4873.269091	1
011921213	2	5	3	3	3	1	-9	2	3	08	-9	1578.650495	1381.854832	33636.68975	2
011921231	2	5	3	2	2	1	9	2	4	06	3	1690.527452	1325.180728	28341.25501	1
011921978	0	9	4	0	7	0	-9	1	4	02	-9	0	0	0	1
011922032	3	2	1	2	1	1	8	2	3	04	3	1769.080964	1342.407073	25255.06129	2
011922135	2	3	2	2	2	1	9	2	4	06	3	1139.771718	850.110174	16583.8173	1
011922443	3.750684932	7	3	2	8	0	8	2	2	02	3	2622.742884	2117.718291	37058.48156	2
011922582	2	5	3	2	9	0	9	1	2	10	3	729.1890004	571.6449837	10759.1632	1
011922667	2	1	1	2	2	1	9	2	4	06	3	3920.737522	2830.180708	47433.90957	1
011922836	1.791780822	4	2	2	2	1	8	2	4	06	3	1668.471305	1312.405528	29145.93712	1
011923002	2	4	2	2	9	0	8	1	2	10	3	931.8541129	733.2483115	14414.29878	1
011923114	2	9	4	2	9	0	6	2	2	10	3	1494.771315	1031.418594	25267.33009	1
011923459	2	3	2	2	1	1	8	2	4	04	3	2007.71053	1497.419336	30998.00144	1
011923570	1.953424658	3	2	2	8	0	-9	2	2	02	-9	237.3722725	176.9728141	3042.232899	1
011924278	1	9	4	1	2	1	6	2	2	05	3	672.2854465	468.4009962	10819.92097	1
011924380	3	3	2	3	9	0	7	1	3	02	3	3309.233672	2362.769073	55685.37221	1
011924773	2	9	4	2	8	0	9	1	2	02	3	1581.821432	1102.044476	24318.4278	1
011924894	3	1	1	2	9	0	6	2	2	10	3	1416.964414	1043.36243	21092.93775	2
011925293	2	3	2	1	9	0	6	1	2	10	3	1248.202693	930.999123	15476.93794	1
011925529	4	9	4	2	2	1	9	2	3	06	3	3072.694734	2178.838198	21983.15045	1
011925565	3	9	4	2	2	1	9	2	4	06	3	2019.673586	1444.800514	24489.48866	1
011925622	1	6	3	2	9	0	7	1	2	10	3	725.7805581	566.2247537	12997.63716	1
011925949	2	7	3	1	9	0	2	2	2	10	1	470.6640994	380.1887171	6904.569926	1
011925976	2	5	3	2	2	1	9	2	5	04	3	1195.37922	926.5438787	20857.2821	1
011926366	1	2	1	2	9	0	5	2	2	10	3	484.8119895	367.8935933	7440.986825	1
011926384	3	4	2	2	8	0	8	2	2	02	3	1155.035413	826.8706037	13887.92321	1
011926544	1.750684932	7	3	2	9	0	2	2	2	10	1	695.5916893	561.7369382	11097.57453	2
011926713	1	1	1	2	2	1	7	2	4	04	3	860.1447983	606.3399487	12087.36832	1
011926786	3	3	2	3	3	1	9	2	3	08	3	2025.41792	1532.9669	30360.62239	1
011926889	1	6	3	2	2	1	4	2	4	04	1	728.3567915	578.8148097	16529.13546	1
011927260	2	3	2	3	8	0	8	2	3	02	3	1372.513832	1023.693603	17722.82423	1
011927309	1.95890411	8	4	2	7	0	8	1	2	07	3	1588.394515	1180.042403	20182.47709	1
011927523	2	2	1	2	2	1	7	2	5	04	3	1873.988586	1421.988391	29722.67947	2
011927699	5	2	1	3	7	0	4	2	4	10	1	2166.955266	1644.371931	35816.65097	2
011927747	3.789041096	3	2	3	2	1	9	1	4	06	3	4929.721071	3741.256219	64018.32568	2
011927774	2	3	2	2	2	1	8	2	6	04	3	4837.516925	3607.88458	71370.89372	1
011928007	0	9	4	0	4	0	6	2	1	01	3	0	0	0	1
011928016	1	3	2	1	4	0	4	1	1	01	3	779.4499743	556.5552422	7943.017253	1
011928427	1	4	2	2	7	0	9	2	2	02	3	1140.047109	816.0507206	15670.54421	1
011928829	2	3	2	2	8	0	6	2	2	10	3	1786.954091	1352.478416	20483.16696	2
011929022	5	9	4	4	1	1	6	1	6	04	2	4895.469085	3400.341209	61344.71291	1
011929068	5	1	1	4	3	1	9	1	4	08	3	3614.481369	2639.499323	49710.89539	1
011929125	1	9	4	1	3	1	9	1	2	07	3	691.3424841	481.5942389	15662.77753	1
011929488	1.789041096	3	2	2	1	1	-9	2	4	04	-9	2005.465721	1483.904775	31820.23354	1
011929554	1	2	1	1	1	1	3	2	2	03	2	1200.296681	910.7811747	16184.47534	1
011929602	1	2	1	1	1	1	6	2	3	04	3	546.8471438	428.2197522	10882.41738	1
011930279	2	3	2	2	2	1	7	1	4	06	3	2078.268155	1550.062503	22886.65804	1
011930484	2	5	3	2	9	0	8	2	2	10	3	1779.258764	1557.436245	33514.98153	1
011930792	3	1	1	3	3	1	8	1	4	06	3	1034.157071	735.4924741	11183.56388	1
011931146	2	3	2	2	2	1	4	2	3	06	2	3431.251303	2675.81754	38917.16401	2
011931173	2	3	2	2	7	0	7	1	2	02	3	359.6234883	268.2065216	4507.698999	1
011931315	3	6	3	4	3	1	8	2	4	08	3	3653.164104	2845.256523	56565.91717	2
011931584	1	7	3	1	6	0	4	2	1	01	3	621.075747	501.4830132	9457.642184	1
011931799	1	3	2	1	8	0	6	2	2	02	3	791.4470525	565.1019147	12104.53345	1
011931883	1	5	3	1	6	0	-9	2	1	09	-9	172.2714627	141.9028526	2534.6594	1
011931892	1	4	2	1	6	0	6	2	1	01	3	461.940729	363.4377714	9088.37696	1
011931968	2	4	2	2	2	1	7	2	4	06	3	2147.457641	1508.529775	36585.40467	1
011932004	2	6	3	2	2	1	9	2	6	04	3	2136.643817	1664.214923	28213.28467	1
011932170	1	3	2	1	6	0	7	1	1	09	3	1042.364235	788.9158329	12407.90268	2
011932321	2	2	1	2	2	1	8	1	3	06	3	2400.089197	1821.174198	34655.00263	2
011932376	1	9	4	2	8	0	8	1	2	02	3	154.4016083	107.7491566	2159.847139	1
011933047	0	6	3	0	1	1	1	2	2	03	1	0	0	0	1
011933216	3	5	3	2	8	0	7	1	2	02	3	2292.731264	1886.443179	43924.49141	1
011933289	4	1	1	3	1	1	8	1	4	04	3	4054.400151	2961.049395	54219.42153	2
011933627	1	2	1	1	9	0	4	2	2	10	2	172.3601226	130.8072811	3168.521731	2
011933739	1	7	3	1	6	0	7	2	1	01	3	509.4416387	396.6380232	8734.199323	1
011933805	3	6	3	3	8	0	6	2	3	10	3	2575.405703	2048.71491	39480.15386	1
011933869	2.873972603	3	2	2	9	0	7	1	2	02	3	1212.156852	917.4481737	17674.82799	1
011934017	2.953424658	4	2	2	9	0	3	2	2	10	2	763.7217099	575.691819	13768.13742	1
011934071	4	4	2	2	8	0	9	2	2	02	3	2225.85564	1564.036395	26989.50412	1
011934512	3.953424658	1	1	4	3	1	9	2	5	06	3	2648.148548	1913.710381	43479.46663	1
011934567	0.789041096	5	3	2	8	0	4	2	2	08	2	1457.377742	1198.84895	35359.33563	2
011934651	1	9	4	1	2	1	7	2	3	05	3	608.831354	424.9714284	9023.575805	1
011935014	2	6	3	2	9	0	2	2	2	10	1	1583.110352	1258.221665	21635.73126	2
011935126	2	2	1	2	9	0	3	2	2	10	2	172.9077392	131.1784685	2584.174425	2
011935238	4	5	3	2	8	0	7	1	3	10	3	2630.117533	2147.057593	42578.50882	2
011935546	2	5	3	2	2	1	6	1	3	06	3	3160.239746	2448.999376	46541.15121	1
011935694	0	9	4	1	2	1	5	2	5	03	2	0	0	0	1
011936048	2.873972603	3	2	2	2	1	9	2	4	06	3	2160.321934	1635.071132	31022.46665	1
011936329	3	6	3	2	2	1	9	2	3	06	3	2705.335555	2151.867755	45770.1232	1
011936589	2	5	3	2	7	0	6	1	2	02	3	1075.536019	941.682565	16631.87337	2
011936758	2	3	2	2	2	1	8	1	4	06	3	1292.217927	963.8111899	17780.553	1
011937102	3	5	3	3	8	0	9	2	3	02	3	2987.741548	2458.155991	50097.68607	1
011937353	3	3	2	2	1	1	6	2	3	04	3	1377.154833	997.7900447	14206.02495	1
011937791	2	7	3	2	9	0	-9	1	2	10	-9	1656.347934	1289.397687	26985.17624	2
011938154	2.578082192	9	4	2	8	0	9	2	2	02	3	3344.812876	2329.815616	51107.21892	1
011938547	2	3	2	2	2	1	6	1	4	06	3	823.6724143	642.3712206	14788.99008	1
011938574	2	4	2	2	7	0	7	1	2	02	3	1392.80578	1095.725138	23522.38851	1
011938770	2	1	1	1	9	0	6	1	2	10	3	1306.722055	943.3043504	21726.63177	1
011938846	4	4	2	2	8	0	6	2	2	02	3	2878.040154	2045.921319	38102.02292	2
011938864	1	5	3	1	9	0	4	1	2	10	3	628.8148629	550.4874688	11406.50798	2
011939094	1	6	3	1	9	0	-9	2	2	10	-9	297.8543441	232.0897219	5637.499248	1
011939517	3.747945205	9	4	2	8	0	9	2	2	02	3	1765.81949	1248.208258	16348.09326	1
011939786	1	8	4	2	2	1	2	1	5	04	1	656.2134683	482.6981348	9126.941443	1
011939852	2	4	2	2	9	0	8	2	2	10	3	1577.839462	1240.844009	20738.21132	2
011939982	1	5	3	2	3	1	7	1	4	08	3	409.3568508	293.394766	5397.22902	1
011940009	0.873972603	3	2	1	6	0	-9	2	1	01	-9	373.482771	282.680525	7321.184008	1
011940232	4	3	2	2	2	1	9	2	4	06	3	2069.718838	1565.675799	27372.99004	1
011940513	1	3	2	1	6	0	6	2	1	01	3	450.3732345	340.8819649	7364.649472	1
011940531	2	4	2	2	1	1	5	1	3	04	3	1964.922177	1396.977307	37353.9464	1
011940773	1	3	2	1	8	0	-9	2	2	10	-9	254.5622978	198.544183	3916.878906	1
011940849	2	4	2	2	8	0	9	1	2	10	3	982.3171646	772.8753181	16994.9832	1
011941163	2	3	2	2	2	1	9	1	4	04	3	1564.84373	1117.311388	25227.8369	1
011941190	2	3	2	2	2	1	8	2	4	06	3	756.1347593	563.9796879	11992.07216	1
011941202	2	5	3	2	9	0	6	2	2	10	3	369.980294	305.0371902	3582.825361	1
011941314	1	2	1	2	2	1	7	1	3	03	3	789.8654472	576.8562149	16485.57467	1
011941323	1	6	3	1	5	0	6	1	1	01	3	1160.997588	923.4070455	22362.58727	1
011941369	3.871232877	4	2	3	8	0	8	1	3	08	3	2939.148519	2312.200884	45420.48508	1
011941789	2.873972603	8	4	2	2	1	9	2	3	06	3	3296.438218	2260.954968	49328.65035	1
011942058	0	2	1	0	2	1	1	2	3	06	1	0	0	0	1
011942209	2	5	3	2	8	0	9	1	2	02	3	902.6765062	742.7887443	21485.99969	1
011942405	1	9	4	1	9	0	2	2	2	10	1	0	0	0	1
011942469	1	9	4	1	6	0	6	1	1	09	3	978.9369983	670.4231374	9445.114959	1
011942795	1	5	3	1	6	0	1	2	1	09	1	520.9512418	456.0819104	10102.86361	1
011942982	3	5	3	2	8	0	9	2	2	10	3	1257.238049	985.4166542	24852.3372	2
011943439	1.460273973	5	3	2	2	1	9	2	3	06	3	1283.569871	1056.176206	18104.90618	1
011944025	2	5	3	2	8	0	5	2	3	10	3	1440.189835	1116.359832	19079.19836	1
011944052	2	4	2	2	7	0	9	1	2	02	3	1775.466106	1270.88334	31950.81606	1
011944463	2	3	2	2	9	0	-9	2	2	10	-9	2196.869893	1662.664629	37412.28065	1
011944687	1	5	3	2	9	0	4	2	2	10	2	1088.417588	818.9237369	16753.97865	1
011944696	2	4	2	2	8	0	6	2	2	02	3	2489.862406	1782.228603	41615.41871	2
011944847	2	9	4	1	5	0	7	1	1	01	3	631.2824711	439.9119421	8096.854395	1
011945385	1	2	1	1	6	0	6	2	1	09	3	886.2965244	694.0019889	19011.52618	1
011945639	2	1	1	2	1	1	8	1	4	04	3	737.9404937	520.2299003	11500.38255	1
